file,Essay Type,Country,Level,Temporal N,Temporal Mean,Contingency N,Contingency Mean,Comparison N,Comparison Mean,Expansion N,Expansion Mean,Explicit N,Explicit Mean,Implicit N,Implicit Mean,Conjunction N,Conjunction Mean,Condition N,Condition Mean,Cause N,Cause Mean,Concession N,Concession Mean,Asynchronous N,Asynchronous Mean,Alternative N,Alternative Mean,Contrast N,Contrast Mean,Restatement N,Restatement Mean,Synchrony N,Synchrony Mean,List N,List Mean,Instantiation N,Instantiation Mean,Pragmatic_condition N,Pragmatic_condition Mean,Exception N,Exception Mean,Pragmatic_contrast N,Pragmatic_contrast Mean,Pragmatic_concession N,Pragmatic_concession Mean,Pragmatic_cause N,Pragmatic_cause Mean,total lines
W_IDN_SMK0_145_B1_1.txt.pipe,Smoking,IDN,B1_1,0,0,7,0.7,2,0.2,1,0.1,10,1,0,0,1,0.1,2,0.2,5,0.5,0,0,0,0,0,0,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_IDN_SMK0_156_B1_1.txt.pipe,Smoking,IDN,B1_1,0,0,3,0.75,0,0,1,0.25,4,1,0,0,0,0,0,0,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0,4
W_IDN_SMK0_003_B1_1.txt.pipe,Smoking,IDN,B1_1,2,0.2,7,0.7,0,0,1,0.1,10,1,0,0,1,0.1,3,0.3,4,0.4,0,0,1,0.1,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_IDN_SMK0_185_B1_1.txt.pipe,Smoking,IDN,B1_1,0,0,3,0.3,1,0.1,6,0.6,10,1,0,0,5,0.5,2,0.2,1,0.1,0,0,0,0,1,0.1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_IDN_SMK0_088_B1_1.txt.pipe,Smoking,IDN,B1_1,0,0,5,0.45,1,0.09,5,0.45,11,1,0,0,5,0.45,4,0.36,1,0.09,0,0,0,0,0,0,1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
W_IDN_PTJ0_028_B1_1.txt.pipe,Jobs,IDN,B1_1,1,0.05,7,0.35,4,0.2,8,0.4,20,1,0,0,8,0.4,5,0.25,2,0.1,0,0,1,0.05,0,0,4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
W_IDN_SMK0_127_B1_1.txt.pipe,Smoking,IDN,B1_1,2,0.22,3,0.33,1,0.11,3,0.33,9,1,0,0,3,0.33,0,0,3,0.33,1,0.11,2,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_IDN_PTJ0_121_B1_1.txt.pipe,Jobs,IDN,B1_1,2,0.33,2,0.33,0,0,2,0.33,6,1,0,0,2,0.33,0,0,2,0.33,0,0,0,0,0,0,0,0,0,0,2,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W_IDN_SMK0_013_B1_1.txt.pipe,Smoking,IDN,B1_1,0,0,2,0.67,1,0.33,0,0,3,1,0,0,0,0,0,0,2,0.67,0,0,0,0,0,0,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
W_IDN_SMK0_183_B1_1.txt.pipe,Smoking,IDN,B1_1,0,0,4,0.44,4,0.44,1,0.11,9,1,0,0,1,0.11,2,0.22,2,0.22,0,0,0,0,0,0,4,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_IDN_SMK0_175_B1_1.txt.pipe,Smoking,IDN,B1_1,2,0.17,5,0.42,1,0.08,4,0.33,12,1,0,0,3,0.25,2,0.17,3,0.25,0,0,1,0.08,1,0.08,1,0.08,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
W_IDN_SMK0_176_B1_1.txt.pipe,Smoking,IDN,B1_1,1,0.07,6,0.43,3,0.21,4,0.29,14,1,0,0,4,0.29,3,0.21,3,0.21,1,0.07,0,0,0,0,2,0.14,0,0,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
W_IDN_SMK0_036_B1_1.txt.pipe,Smoking,IDN,B1_1,4,0.33,2,0.17,2,0.17,4,0.33,12,1,0,0,4,0.33,1,0.08,1,0.08,0,0,1,0.08,0,0,2,0.17,0,0,3,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
W_IDN_PTJ0_112_B1_1.txt.pipe,Jobs,IDN,B1_1,1,0.07,9,0.6,3,0.2,2,0.13,15,1,0,0,2,0.13,4,0.27,5,0.33,0,0,0,0,0,0,3,0.2,0,0,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
W_IDN_PTJ0_083_B1_1.txt.pipe,Jobs,IDN,B1_1,0,0,6,0.75,1,0.12,1,0.12,8,1,0,0,1,0.12,0,0,6,0.75,0,0,0,0,0,0,1,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
W_IDN_PTJ0_088_B1_1.txt.pipe,Jobs,IDN,B1_1,0,0,3,0.33,3,0.33,3,0.33,9,1,0,0,3,0.33,3,0.33,0,0,1,0.11,0,0,0,0,2,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_IDN_PTJ0_043_B1_1.txt.pipe,Jobs,IDN,B1_1,2,0.18,2,0.18,0,0,7,0.64,11,1,0,0,4,0.36,1,0.09,1,0.09,0,0,1,0.09,1,0.09,0,0,0,0,1,0.09,0,0,2,0.18,0,0,0,0,0,0,0,0,0,0,11
W_IDN_PTJ0_195_B1_1.txt.pipe,Jobs,IDN,B1_1,0,0,8,0.67,0,0,4,0.33,12,1,0,0,3,0.25,5,0.42,3,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,12
W_IDN_PTJ0_068_B1_1.txt.pipe,Jobs,IDN,B1_1,0,0,5,0.83,1,0.17,0,0,6,1,0,0,0,0,3,0.5,2,0.33,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W_IDN_PTJ0_143_B1_1.txt.pipe,Jobs,IDN,B1_1,1,0.14,3,0.43,1,0.14,2,0.29,7,1,0,0,2,0.29,2,0.29,1,0.14,0,0,0,0,0,0,1,0.14,0,0,1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_IDN_SMK0_030_B1_1.txt.pipe,Smoking,IDN,B1_1,0,0,7,0.64,2,0.18,2,0.18,11,1,0,0,2,0.18,0,0,7,0.64,0,0,0,0,0,0,2,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
W_IDN_PTJ0_102_B1_1.txt.pipe,Jobs,IDN,B1_1,2,0.22,4,0.44,0,0,3,0.33,9,1,0,0,3,0.33,3,0.33,1,0.11,0,0,1,0.11,0,0,0,0,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_IDN_PTJ0_103_B1_1.txt.pipe,Jobs,IDN,B1_1,1,0.17,2,0.33,2,0.33,1,0.17,6,1,0,0,0,0,0,0,2,0.33,1,0.17,0,0,1,0.17,1,0.17,0,0,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W_IDN_PTJ0_118_B1_1.txt.pipe,Jobs,IDN,B1_1,3,0.21,4,0.29,1,0.07,6,0.43,14,1,0,0,5,0.36,3,0.21,1,0.07,0,0,2,0.14,0,0,1,0.07,1,0.07,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
W_IDN_PTJ0_052_B1_1.txt.pipe,Jobs,IDN,B1_1,2,0.29,3,0.43,0,0,2,0.29,7,1,0,0,2,0.29,2,0.29,1,0.14,0,0,1,0.14,0,0,0,0,0,0,1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_IDN_SMK0_096_B1_1.txt.pipe,Smoking,IDN,B1_1,2,0.17,6,0.5,1,0.08,3,0.25,12,1,0,0,3,0.25,3,0.25,3,0.25,0,0,0,0,0,0,1,0.08,0,0,2,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
W_IDN_PTJ0_104_B1_1.txt.pipe,Jobs,IDN,B1_1,7,0.58,5,0.42,0,0,0,0,12,1,0,0,0,0,0,0,5,0.42,0,0,2,0.17,0,0,0,0,0,0,5,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
W_IDN_PTJ0_051_B1_1.txt.pipe,Jobs,IDN,B1_1,0,0,2,0.33,1,0.17,3,0.5,6,1,0,0,2,0.33,2,0.33,0,0,1,0.17,0,0,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W_IDN_SMK0_068_B1_1.txt.pipe,Smoking,IDN,B1_1,0,0,4,1,0,0,0,0,4,1,0,0,0,0,2,0.5,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
W_IDN_PTJ0_156_B1_1.txt.pipe,Jobs,IDN,B1_1,1,0.09,5,0.45,0,0,5,0.45,11,1,0,0,5,0.45,0,0,5,0.45,0,0,1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
W_IDN_SMK0_053_B1_1.txt.pipe,Smoking,IDN,B1_1,3,0.25,5,0.42,1,0.08,3,0.25,12,1,0,0,3,0.25,1,0.08,4,0.33,0,0,1,0.08,0,0,1,0.08,0,0,2,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
W_IDN_PTJ0_127_B1_1.txt.pipe,Jobs,IDN,B1_1,2,0.22,5,0.56,1,0.11,1,0.11,9,1,0,0,1,0.11,1,0.11,4,0.44,0,0,0,0,0,0,1,0.11,0,0,2,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_IDN_SMK0_081_B1_1.txt.pipe,Smoking,IDN,B1_1,5,0.42,1,0.08,5,0.42,1,0.08,12,1,0,0,1,0.08,0,0,1,0.08,0,0,0,0,0,0,5,0.42,0,0,5,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
W_IDN_PTJ0_079_B1_1.txt.pipe,Jobs,IDN,B1_1,3,0.25,2,0.17,0,0,7,0.58,12,1,0,0,7,0.58,0,0,2,0.17,0,0,3,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
W_IDN_SMK0_028_B1_1.txt.pipe,Smoking,IDN,B1_1,0,0,4,0.4,2,0.2,4,0.4,10,1,0,0,3,0.3,1,0.1,3,0.3,1,0.1,0,0,0,0,1,0.1,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,10
W_IDN_SMK0_134_B1_1.txt.pipe,Smoking,IDN,B1_1,0,0,3,0.5,1,0.17,2,0.33,6,1,0,0,2,0.33,1,0.17,2,0.33,0,0,0,0,0,0,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W_IDN_PTJ0_089_B1_1.txt.pipe,Jobs,IDN,B1_1,4,0.29,6,0.43,0,0,4,0.29,14,1,0,0,4,0.29,1,0.07,5,0.36,0,0,2,0.14,0,0,0,0,0,0,2,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
W_IDN_SMK0_019_B1_1.txt.pipe,Smoking,IDN,B1_1,2,0.14,5,0.36,2,0.14,5,0.36,14,1,0,0,5,0.36,0,0,5,0.36,0,0,1,0.07,0,0,2,0.14,0,0,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
W_IDN_PTJ0_081_B1_1.txt.pipe,Jobs,IDN,B1_1,0,0,4,0.4,0,0,6,0.6,10,1,0,0,6,0.6,2,0.2,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_IDN_SMK0_104_B1_1.txt.pipe,Smoking,IDN,B1_1,2,0.22,5,0.56,1,0.11,1,0.11,9,1,0,0,1,0.11,1,0.11,4,0.44,0,0,1,0.11,0,0,1,0.11,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_IDN_SMK0_047_B1_1.txt.pipe,Smoking,IDN,B1_1,2,0.17,7,0.58,2,0.17,1,0.08,12,1,0,0,1,0.08,3,0.25,4,0.33,0,0,1,0.08,0,0,2,0.17,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
W_IDN_SMK0_138_B1_1.txt.pipe,Smoking,IDN,B1_1,2,0.14,9,0.64,1,0.07,2,0.14,14,1,0,0,2,0.14,4,0.29,5,0.36,0,0,0,0,0,0,1,0.07,0,0,2,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
W_IDN_SMK0_012_B1_1.txt.pipe,Smoking,IDN,B1_1,0,0,4,0.57,2,0.29,1,0.14,7,1,0,0,1,0.14,0,0,4,0.57,1,0.14,0,0,0,0,1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_IDN_SMK0_029_B1_1.txt.pipe,Smoking,IDN,B1_1,0,0,0,0,6,0.75,2,0.25,8,1,0,0,2,0.25,0,0,0,0,0,0,0,0,0,0,6,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
W_IDN_SMK0_043_B1_1.txt.pipe,Smoking,IDN,B1_1,1,0.07,7,0.47,3,0.2,4,0.27,15,1,0,0,4,0.27,2,0.13,5,0.33,0,0,0,0,0,0,3,0.2,0,0,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
W_IDN_SMK0_074_B1_1.txt.pipe,Smoking,IDN,B1_1,0,0,3,0.43,1,0.14,3,0.43,7,1,0,0,3,0.43,2,0.29,1,0.14,0,0,0,0,0,0,1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_IDN_PTJ0_106_B1_1.txt.pipe,Jobs,IDN,B1_1,3,0.18,7,0.41,1,0.06,6,0.35,17,1,0,0,6,0.35,3,0.18,4,0.24,0,0,2,0.12,0,0,1,0.06,0,0,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
W_IDN_PTJ0_029_B1_1.txt.pipe,Jobs,IDN,B1_1,1,0.06,3,0.19,1,0.06,11,0.69,16,1,0,0,11,0.69,2,0.12,1,0.06,1,0.06,0,0,0,0,0,0,0,0,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
W_IDN_SMK0_120_B1_1.txt.pipe,Smoking,IDN,B1_1,6,0.55,4,0.36,0,0,1,0.09,11,1,0,0,1,0.09,1,0.09,3,0.27,0,0,3,0.27,0,0,0,0,0,0,3,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
W_IDN_PTJ0_125_B1_1.txt.pipe,Jobs,IDN,B1_1,1,0.08,6,0.5,1,0.08,4,0.33,12,1,0,0,4,0.33,4,0.33,2,0.17,0,0,1,0.08,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
W_IDN_PTJ0_166_B1_1.txt.pipe,Jobs,IDN,B1_1,0,0,4,0.4,0,0,6,0.6,10,1,0,0,5,0.5,2,0.2,2,0.2,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_IDN_SMK0_052_B1_1.txt.pipe,Smoking,IDN,B1_1,0,0,1,0.25,0,0,3,0.75,4,1,0,0,3,0.75,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
W_JPN_PTJ0_098_A2_0.txt.pipe,Jobs,JPN,A2_0,3,0.19,6,0.38,2,0.12,5,0.31,16,1,0,0,5,0.31,2,0.12,4,0.25,0,0,1,0.06,0,0,2,0.12,0,0,2,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
W_JPN_PTJ0_127_A2_0.txt.pipe,Jobs,JPN,A2_0,2,0.14,6,0.43,1,0.07,5,0.36,14,1,0,0,5,0.36,4,0.29,2,0.14,0,0,1,0.07,0,0,1,0.07,0,0,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
W_JPN_SMK0_105_A2_0.txt.pipe,Smoking,JPN,A2_0,2,0.2,4,0.4,2,0.2,2,0.2,10,1,0,0,2,0.2,1,0.1,3,0.3,0,0,0,0,0,0,2,0.2,0,0,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_JPN_PTJ0_036_A2_0.txt.pipe,Jobs,JPN,A2_0,3,0.3,5,0.5,1,0.1,1,0.1,10,1,0,0,1,0.1,4,0.4,1,0.1,0,0,1,0.1,0,0,1,0.1,0,0,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_JPN_PTJ0_141_A2_0.txt.pipe,Jobs,JPN,A2_0,1,0.17,2,0.33,1,0.17,2,0.33,6,1,0,0,2,0.33,0,0,2,0.33,0,0,0,0,0,0,1,0.17,0,0,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W_JPN_SMK0_192_A2_0.txt.pipe,Smoking,JPN,A2_0,3,0.3,2,0.2,4,0.4,1,0.1,10,1,0,0,1,0.1,0,0,2,0.2,0,0,1,0.1,0,0,4,0.4,0,0,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_JPN_SMK0_116_A2_0.txt.pipe,Smoking,JPN,A2_0,2,0.18,2,0.18,6,0.55,1,0.09,11,1,0,0,1,0.09,1,0.09,1,0.09,0,0,1,0.09,0,0,6,0.55,0,0,1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
W_JPN_PTJ0_185_A2_0.txt.pipe,Jobs,JPN,A2_0,2,0.15,4,0.31,4,0.31,3,0.23,13,1,0,0,3,0.23,1,0.08,3,0.23,0,0,1,0.08,0,0,4,0.31,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
W_JPN_SMK0_288_A2_0.txt.pipe,Smoking,JPN,A2_0,2,0.22,3,0.33,0,0,4,0.44,9,1,0,0,3,0.33,2,0.22,1,0.11,0,0,2,0.22,0,0,0,0,0,0,0,0,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,9
W_JPN_PTJ0_304_A2_0.txt.pipe,Jobs,JPN,A2_0,1,0.12,4,0.5,2,0.25,1,0.12,8,1,0,0,0,0,0,0,4,0.5,0,0,0,0,1,0.12,2,0.25,0,0,1,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
W_JPN_PTJ0_130_A2_0.txt.pipe,Jobs,JPN,A2_0,2,0.14,6,0.43,2,0.14,4,0.29,14,1,0,0,4,0.29,2,0.14,4,0.29,0,0,1,0.07,0,0,2,0.14,0,0,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
W_JPN_SMK0_121_A2_0.txt.pipe,Smoking,JPN,A2_0,2,0.18,1,0.09,3,0.27,5,0.45,11,1,0,0,4,0.36,1,0.09,0,0,0,0,2,0.18,0,0,3,0.27,0,0,0,0,0,0,1,0.09,0,0,0,0,0,0,0,0,0,0,11
W_JPN_PTJ0_289_A2_0.txt.pipe,Jobs,JPN,A2_0,2,0.17,4,0.33,4,0.33,2,0.17,12,1,0,0,1,0.08,1,0.08,3,0.25,0,0,0,0,0,0,4,0.33,0,0,2,0.17,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,12
W_JPN_SMK0_343_A2_0.txt.pipe,Smoking,JPN,A2_0,2,0.25,2,0.25,2,0.25,2,0.25,8,1,0,0,1,0.12,0,0,2,0.25,0,0,2,0.25,0,0,2,0.25,0,0,0,0,0,0,1,0.12,0,0,0,0,0,0,0,0,0,0,8
W_JPN_SMK0_078_A2_0.txt.pipe,Smoking,JPN,A2_0,1,0.08,8,0.67,2,0.17,1,0.08,12,1,0,0,1,0.08,3,0.25,5,0.42,0,0,1,0.08,0,0,2,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
W_JPN_PTJ0_274_A2_0.txt.pipe,Jobs,JPN,A2_0,2,0.15,3,0.23,2,0.15,6,0.46,13,1,0,0,5,0.38,1,0.08,2,0.15,0,0,0,0,0,0,2,0.15,0,0,2,0.15,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,13
W_JPN_PTJ0_226_A2_0.txt.pipe,Jobs,JPN,A2_0,1,0.12,3,0.38,1,0.12,3,0.38,8,1,0,0,2,0.25,0,0,3,0.38,0,0,1,0.12,0,0,1,0.12,0,0,0,0,0,0,1,0.12,0,0,0,0,0,0,0,0,0,0,8
W_JPN_SMK0_289_A2_0.txt.pipe,Smoking,JPN,A2_0,1,0.08,5,0.42,2,0.17,4,0.33,12,1,0,0,4,0.33,3,0.25,2,0.17,1,0.08,0,0,0,0,1,0.08,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
W_JPN_SMK0_300_A2_0.txt.pipe,Smoking,JPN,A2_0,3,0.3,4,0.4,0,0,3,0.3,10,1,0,0,3,0.3,2,0.2,2,0.2,0,0,1,0.1,0,0,0,0,0,0,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_JPN_PTJ0_188_A2_0.txt.pipe,Jobs,JPN,A2_0,1,0.17,1,0.17,1,0.17,3,0.5,6,1,0,0,2,0.33,0,0,1,0.17,0,0,1,0.17,0,0,1,0.17,0,0,0,0,0,0,1,0.17,0,0,0,0,0,0,0,0,0,0,6
W_JPN_PTJ0_151_A2_0.txt.pipe,Jobs,JPN,A2_0,2,0.17,3,0.25,3,0.25,4,0.33,12,1,0,0,3,0.25,0,0,3,0.25,0,0,2,0.17,0,0,3,0.25,0,0,0,0,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,12
W_JPN_PTJ0_299_A2_0.txt.pipe,Jobs,JPN,A2_0,1,0.25,1,0.25,0,0,2,0.5,4,1,0,0,2,0.5,0,0,1,0.25,0,0,0,0,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
W_JPN_SMK0_013_A2_0.txt.pipe,Smoking,JPN,A2_0,0,0,2,0.22,3,0.33,4,0.44,9,1,0,0,3,0.33,0,0,2,0.22,0,0,0,0,0,0,3,0.33,0,0,0,0,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,9
W_JPN_SMK0_394_A2_0.txt.pipe,Smoking,JPN,A2_0,2,0.17,4,0.33,1,0.08,5,0.42,12,1,0,0,4,0.33,1,0.08,3,0.25,1,0.08,1,0.08,0,0,0,0,0,0,1,0.08,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,12
W_JPN_SMK0_381_A2_0.txt.pipe,Smoking,JPN,A2_0,1,0.08,3,0.25,2,0.17,6,0.5,12,1,0,0,5,0.42,1,0.08,2,0.17,0,0,0,0,0,0,2,0.17,1,0.08,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
W_JPN_PTJ0_013_A2_0.txt.pipe,Jobs,JPN,A2_0,1,0.08,5,0.38,2,0.15,5,0.38,13,1,0,0,4,0.31,0,0,5,0.38,0,0,0,0,0,0,2,0.15,0,0,1,0.08,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,13
W_JPN_PTJ0_158_A2_0.txt.pipe,Jobs,JPN,A2_0,1,0.09,3,0.27,3,0.27,4,0.36,11,1,0,0,4,0.36,0,0,3,0.27,0,0,1,0.09,0,0,3,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
W_JPN_SMK0_119_A2_0.txt.pipe,Smoking,JPN,A2_0,1,0.11,3,0.33,2,0.22,3,0.33,9,1,0,0,3,0.33,2,0.22,1,0.11,0,0,1,0.11,0,0,2,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_JPN_PTJ0_313_A2_0.txt.pipe,Jobs,JPN,A2_0,1,0.06,6,0.33,2,0.11,9,0.5,18,1,0,0,7,0.39,1,0.06,5,0.28,0,0,0,0,2,0.11,2,0.11,0,0,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
W_JPN_PTJ0_114_A2_0.txt.pipe,Jobs,JPN,A2_0,4,0.2,7,0.35,4,0.2,5,0.25,20,1,0,0,4,0.2,3,0.15,4,0.2,0,0,2,0.1,0,0,4,0.2,0,0,2,0.1,0,0,1,0.05,0,0,0,0,0,0,0,0,0,0,20
W_JPN_PTJ0_038_A2_0.txt.pipe,Jobs,JPN,A2_0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
W_JPN_SMK0_238_A2_0.txt.pipe,Smoking,JPN,A2_0,1,0.09,6,0.55,1,0.09,3,0.27,11,1,0,0,1,0.09,3,0.27,3,0.27,0,0,0,0,1,0.09,1,0.09,1,0.09,1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
W_JPN_SMK0_092_A2_0.txt.pipe,Smoking,JPN,A2_0,0,0,6,0.55,1,0.09,4,0.36,11,1,0,0,4,0.36,3,0.27,3,0.27,0,0,0,0,0,0,1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
W_JPN_SMK0_114_A2_0.txt.pipe,Smoking,JPN,A2_0,2,0.14,8,0.57,1,0.07,3,0.21,14,1,0,0,2,0.14,3,0.21,5,0.36,0,0,1,0.07,1,0.07,1,0.07,0,0,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
W_JPN_PTJ0_238_A2_0.txt.pipe,Jobs,JPN,A2_0,3,0.3,5,0.5,0,0,2,0.2,10,1,0,0,2,0.2,2,0.2,3,0.3,0,0,1,0.1,0,0,0,0,0,0,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_JPN_PTJ0_082_A2_0.txt.pipe,Jobs,JPN,A2_0,1,0.08,6,0.46,1,0.08,5,0.38,13,1,0,0,4,0.31,2,0.15,4,0.31,0,0,0,0,0,0,1,0.08,0,0,1,0.08,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,13
W_JPN_SMK0_003_A2_0.txt.pipe,Smoking,JPN,A2_0,0,0,4,0.5,1,0.12,3,0.38,8,1,0,0,3,0.38,3,0.38,1,0.12,0,0,0,0,0,0,1,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
W_JPN_SMK0_206_A2_0.txt.pipe,Smoking,JPN,A2_0,1,0.1,6,0.6,1,0.1,2,0.2,10,1,0,0,1,0.1,2,0.2,4,0.4,0,0,0,0,0,0,1,0.1,0,0,1,0.1,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,10
W_JPN_PTJ0_201_A2_0.txt.pipe,Jobs,JPN,A2_0,0,0,6,0.46,3,0.23,4,0.31,13,1,0,0,3,0.23,0,0,6,0.46,0,0,0,0,0,0,3,0.23,0,0,0,0,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,13
W_JPN_SMK0_350_A2_0.txt.pipe,Smoking,JPN,A2_0,1,0.1,6,0.6,2,0.2,1,0.1,10,1,0,0,1,0.1,4,0.4,2,0.2,0,0,1,0.1,0,0,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_JPN_SMK0_090_A2_0.txt.pipe,Smoking,JPN,A2_0,3,0.25,5,0.42,1,0.08,3,0.25,12,1,0,0,3,0.25,3,0.25,2,0.17,0,0,0,0,0,0,1,0.08,0,0,3,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
