file,Essay Type,Country,TOEFL,,Edited?,ID,Elaboration N,Elaboration %,Same-Unit N,Same-Unit %,Attribution N,Attribution %,Joint N,Joint %,Enablement N,Enablement %,Background N,Background %,Comparison N,Comparison %,Contrast N,Contrast %,Manner-Means N,Manner-Means %,Temporal N,Temporal %,Condition N,Condition %,Summary N,Summary %,Cause N,Cause %,Topic-Comment N,Topic-Comment %,Evaluation N,Evaluation %,Explanation N,Explanation %,Textual-Organization N,Textual-Organization %,Topic-Change N,Topic-Change %,total lines
106i_AR_1_KOR_1_M_10078_PRD.txt.json,Argumentative,KOR,NA,A2,1,10078,106,0.53,20,0.1,13,0.07,11,0.06,4,0.02,10,0.05,0,0,9,0.05,0,0,0,0,11,0.06,0,0,8,0.04,0,0,0,0,7,0.04,0,0,0,0,199
106i_AR_F_CHN_1_F_10088_PRD.txt.json,Argumentative,CHN,93,B2,1,10088,107,0.69,16,0.1,8,0.05,9,0.06,3,0.02,0,0,0,0,3,0.02,0,0,0,0,3,0.02,1,0.01,1,0.01,0,0,0,0,5,0.03,0,0,0,0,156
106i_AR_1_CHN_2_F_10992_PRD.txt.json,Argumentative,CHN,96,B2,1,10992,64,0.64,2,0.02,6,0.06,9,0.09,4,0.04,2,0.02,1,0.01,2,0.02,0,0,1,0.01,0,0,0,0,1,0.01,0,0,0,0,8,0.08,0,0,0,0,100
106i_AR_F_MEX_2_M_10770_PRD.txt.json,Argumentative,MEX,103,B2,1,10770,112,0.64,10,0.06,10,0.06,25,0.14,1,0.01,4,0.02,0,0,1,0.01,0,0,0,0,1,0.01,1,0.01,3,0.02,0,0,1,0.01,5,0.03,0,0,0,0,174
106i_AR_F_CHN_1_M_10017_PRD.txt.json,Argumentative,CHN,90,B2,1,10017,106,0.72,6,0.04,10,0.07,14,0.1,1,0.01,1,0.01,0,0,2,0.01,0,0,1,0.01,1,0.01,0,0,2,0.01,0,0,0,0,3,0.02,0,0,0,0,147
106i_AR_1_MYS_2_F_10265_PRD.txt.json,Argumentative,MYS,112,B2,1,10265,107,0.68,8,0.05,12,0.08,12,0.08,2,0.01,1,0.01,0,0,9,0.06,0,0,0,0,3,0.02,0,0,2,0.01,0,0,0,0,2,0.01,0,0,0,0,158
106i_AR_F_CHN_1_F_11141_PRD.txt.json,Argumentative,CHN,NA,A2,F,11141,93,0.64,6,0.04,8,0.05,8,0.05,2,0.01,7,0.05,0,0,8,0.05,0,0,0,0,2,0.01,0,0,1,0.01,0,0,0,0,11,0.08,0,0,0,0,146
106i_AR_1_CHN_1_F_10527_PRD.txt.json,Argumentative,CHN,92,B2,1,10527,112,0.48,41,0.18,9,0.04,43,0.19,6,0.03,5,0.02,0,0,5,0.02,0,0,1,0,1,0,1,0,2,0.01,0,0,0,0,5,0.02,0,0,0,0,231
106i_AR_1_CHN_1_M_10342_PRD.txt.json,Argumentative,CHN,91,B2,1,10342,100,0.52,4,0.02,18,0.09,28,0.14,6,0.03,5,0.03,1,0.01,11,0.06,0,0,1,0.01,4,0.02,0,0,5,0.03,0,0,2,0.01,9,0.05,0,0,0,0,194
106i_AR_F_CHN_1_M_10292_PRD.txt.json,Argumentative,CHN,89,B2,1,10292,77,0.5,13,0.08,3,0.02,2,0.01,8,0.05,9,0.06,0,0,6,0.04,0,0,1,0.01,5,0.03,0,0,2,0.01,0,0,0,0,28,0.18,0,0,0,0,154
106i_AR_F_CHN_1_F_10524_PRD.txt.json,Argumentative,CHN,94,B2,1,10524,172,0.62,35,0.13,14,0.05,15,0.05,4,0.01,4,0.01,0,0,7,0.03,0,0,1,0,4,0.01,1,0,3,0.01,0,0,0,0,16,0.06,0,0,0,0,276
106i_AR_1_VNM_1_M_11122_PRD.txt.json,Argumentative,VNM,NA,A2,1,11122,115,0.61,12,0.06,15,0.08,23,0.12,2,0.01,6,0.03,1,0.01,3,0.02,0,0,1,0.01,3,0.02,0,0,1,0.01,0,0,0,0,5,0.03,0,0,0,0,187
106i_AR_1_CHN_1_M_10314_PRD.txt.json,Argumentative,CHN,94,B2,1,10314,134,0.67,18,0.09,14,0.07,8,0.04,6,0.03,3,0.01,0,0,9,0.04,0,0,1,0,5,0.02,1,0,1,0,0,0,0,0,1,0,0,0,0,0,201
106i_AR_F_IND_1_F_11162_PRD.txt.json,Argumentative,IND,NA,A2,1,11162,193,0.7,8,0.03,12,0.04,22,0.08,3,0.01,6,0.02,1,0,11,0.04,0,0,0,0,4,0.01,2,0.01,4,0.01,0,0,0,0,9,0.03,0,0,0,0,275
106i_AR_F_CHN_1_M_10335_PRD.txt.json,Argumentative,CHN,92,B2,1,10335,128,0.69,10,0.05,6,0.03,21,0.11,2,0.01,2,0.01,1,0.01,5,0.03,0,0,0,0,1,0.01,0,0,1,0.01,0,0,0,0,8,0.04,0,0,0,0,185
106i_AR_F_VNM_1_M_11122_PRD.txt.json,Argumentative,VNM,NA,A2,1,11122,152,0.64,29,0.12,17,0.07,18,0.08,3,0.01,7,0.03,0,0,2,0.01,0,0,1,0,2,0.01,1,0,2,0.01,0,0,0,0,5,0.02,0,0,0,0,239
106i_AR_1_CHN_1_F_10840_PRD.txt.json,Argumentative,CHN,101,B2,1,10840,77,0.6,10,0.08,10,0.08,12,0.09,3,0.02,6,0.05,1,0.01,3,0.02,0,0,0,0,0,0,1,0.01,1,0.01,0,0,0,0,5,0.04,0,0,0,0,129
106i_AR_1_CHN_2_M_10974_PRD.txt.json,Argumentative,CHN,90,B2,1,10974,104,0.62,6,0.04,16,0.1,26,0.16,4,0.02,1,0.01,0,0,4,0.02,0,0,0,0,0,0,1,0.01,1,0.01,0,0,0,0,4,0.02,0,0,0,0,167
106i_AR_F_CHN_1_F_10563_PRD.txt.json,Argumentative,CHN,NA,A2,F,10563,93,0.65,12,0.08,9,0.06,8,0.06,3,0.02,6,0.04,1,0.01,6,0.04,0,0,1,0.01,1,0.01,0,0,0,0,0,0,0,0,2,0.01,0,0,0,0,142
106i_AR_1_MAC_1_F_10061_PRD.txt.json,Argumentative,MAC,93,B2,1,10061,92,0.63,16,0.11,2,0.01,12,0.08,3,0.02,5,0.03,0,0,6,0.04,0,0,1,0.01,3,0.02,0,0,1,0.01,0,0,0,0,5,0.03,0,0,0,0,146
105_AR_F_NAN_NA_NA_10606_NAU.txt.json,Argumentative,NAN,NA,A2,F,10606,240,0.67,22,0.06,14,0.04,41,0.11,4,0.01,5,0.01,2,0.01,9,0.03,0,0,1,0,7,0.02,4,0.01,1,0,0,0,0,0,9,0.03,0,0,0,0,359
106i_AR_1_CHN_1_M_10166_PRD.txt.json,Argumentative,CHN,95,B2,1,10166,91,0.63,8,0.06,6,0.04,24,0.17,2,0.01,3,0.02,0,0,3,0.02,0,0,0,0,0,0,0,0,2,0.01,0,0,0,0,6,0.04,0,0,0,0,145
106i_AR_1_CHN_1_M_10786_PRD.txt.json,Argumentative,CHN,94,B2,1,10786,99,0.57,14,0.08,11,0.06,16,0.09,3,0.02,4,0.02,0,0,15,0.09,0,0,0,0,2,0.01,0,0,3,0.02,0,0,0,0,6,0.03,0,0,0,0,173
105_AR_F_NAN_NA_NA_10588_NAU.txt.json,Argumentative,NAN,101,B2,1,10588,187,0.68,24,0.09,20,0.07,6,0.02,9,0.03,3,0.01,0,0,8,0.03,0,0,0,0,3,0.01,3,0.01,1,0,0,0,0,0,9,0.03,0,0,0,0,273
105_AR_F_USA_NA_NA_10726_NAU.txt.json,Argumentative,USA,95,C2,1,10726,266,0.66,12,0.03,18,0.04,57,0.14,7,0.02,4,0.01,1,0,6,0.01,0,0,2,0,11,0.03,8,0.02,5,0.01,0,0,0,0,4,0.01,0,0,0,0,401
106i_AR_F_CHN_1_M_10010_PRD.txt.json,Argumentative,CHN,98,B2,1,10010,88,0.62,4,0.03,7,0.05,16,0.11,7,0.05,2,0.01,0,0,6,0.04,0,0,0,0,4,0.03,0,0,1,0.01,0,0,0,0,8,0.06,0,0,0,0,143
106i_AR_F_CHN_1_F_10149_PRD.txt.json,Argumentative,CHN,101,B2,1,10149,109,0.72,12,0.08,5,0.03,10,0.07,4,0.03,3,0.02,1,0.01,4,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.03,0,0,0,0,152
106i_AR_F_CHN_1_M_10288_PRD.txt.json,Argumentative,CHN,91,B2,1,10288,95,0.51,10,0.05,21,0.11,20,0.11,6,0.03,8,0.04,1,0.01,11,0.06,0,0,1,0.01,4,0.02,0,0,1,0.01,0,0,0,0,8,0.04,0,0,0,0,186
106i_AR_F_CHN_1_M_10341_PRD.txt.json,Argumentative,CHN,90,B2,1,10341,121,0.58,10,0.05,12,0.06,41,0.2,2,0.01,4,0.02,1,0,3,0.01,0,0,0,0,0,0,2,0.01,0,0,0,0,1,0,11,0.05,0,0,0,0,208
106i_AR_1_CHN_1_M_10330_PRD.txt.json,Argumentative,CHN,88,B2,1,10330,86,0.54,10,0.06,15,0.09,18,0.11,7,0.04,7,0.04,0,0,6,0.04,0,0,0,0,2,0.01,0,0,5,0.03,0,0,0,0,3,0.02,0,0,0,0,159
106i_AR_F_MYS_2_F_10264_PRD.txt.json,Argumentative,MYS,93,B2,1,10264,144,0.66,24,0.11,18,0.08,13,0.06,2,0.01,7,0.03,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0.03,0,0,0,0,218
106i_AR_1_VNM_1_F_10655_PRD.txt.json,Argumentative,VNM,114,B2,1,10655,112,0.76,8,0.05,12,0.08,9,0.06,0,0,0,0,0,0,3,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.03,0,0,0,0,148
106i_AR_F_CHN_1_F_10087_PRD.txt.json,Argumentative,CHN,89,B2,1,10087,80,0.53,10,0.07,11,0.07,22,0.15,3,0.02,3,0.02,0,0,3,0.02,0,0,0,0,0,0,0,0,3,0.02,0,0,2,0.01,14,0.09,0,0,0,0,151
106i_AR_1_CHN_2_M_10753_PRD.txt.json,Argumentative,CHN,88,B2,1,10753,124,0.71,6,0.03,3,0.02,19,0.11,4,0.02,6,0.03,0,0,4,0.02,0,0,0,0,0,0,2,0.01,1,0.01,0,0,0,0,5,0.03,0,0,0,0,174
106i_AR_F_CHN_1_M_10314_PRD.txt.json,Argumentative,CHN,94,B2,1,10314,135,0.7,20,0.1,9,0.05,8,0.04,5,0.03,1,0.01,2,0.01,2,0.01,0,0,0,0,2,0.01,2,0.01,2,0.01,0,0,0,0,5,0.03,0,0,0,0,193
106i_AR_F_CHN_1_M_10032_PRD.txt.json,Argumentative,CHN,87,B1_2,1,10032,101,0.49,6,0.03,12,0.06,48,0.23,5,0.02,5,0.02,1,0,11,0.05,0,0,3,0.01,1,0,0,0,7,0.03,0,0,0,0,6,0.03,0,0,0,0,206
106i_AR_F_CHN_1_F_10875_PRD.txt.json,Argumentative,CHN,87,B1_2,1,10875,79,0.61,12,0.09,12,0.09,8,0.06,4,0.03,1,0.01,0,0,6,0.05,0,0,1,0.01,4,0.03,0,0,1,0.01,0,0,0,0,2,0.02,0,0,0,0,130
106i_AR_F_KOR_1_M_10124_PRD.txt.json,Argumentative,KOR,99,B2,1,10124,85,0.61,10,0.07,8,0.06,15,0.11,6,0.04,4,0.03,0,0,2,0.01,0,0,2,0.01,0,0,0,0,2,0.01,0,0,0,0,6,0.04,0,0,0,0,140
106i_AR_1_CHN_2_M_10963_PRD.txt.json,Argumentative,CHN,92,B2,1,10963,119,0.6,16,0.08,14,0.07,16,0.08,3,0.02,9,0.05,1,0.01,9,0.05,0,0,1,0.01,4,0.02,2,0.01,0,0,0,0,0,0,5,0.03,0,0,0,0,199
106i_AR_F_CHN_1_M_10287_PRD.txt.json,Argumentative,CHN,88,B2,1,10287,94,0.59,8,0.05,19,0.12,12,0.08,3,0.02,2,0.01,0,0,5,0.03,0,0,1,0.01,6,0.04,0,0,3,0.02,0,0,0,0,5,0.03,0,0,0,0,158
106i_AR_1_CHN_1_F_10501_PRD.txt.json,Argumentative,CHN,84,B1_2,1,10501,97,0.59,6,0.04,7,0.04,25,0.15,2,0.01,2,0.01,3,0.02,4,0.02,0,0,0,0,1,0.01,0,0,2,0.01,0,0,1,0.01,14,0.09,0,0,0,0,164
106i_AR_F_IND_1_M_11038_PRD.txt.json,Argumentative,IND,95,B2,1,11038,136,0.64,28,0.13,10,0.05,15,0.07,9,0.04,3,0.01,0,0,10,0.05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,213
106i_AR_F_CHN_1_F_10148_PRD.txt.json,Argumentative,CHN,85,B1_2,1,10148,101,0.6,20,0.12,9,0.05,18,0.11,3,0.02,2,0.01,0,0,4,0.02,0,0,0,0,0,0,0,0,1,0.01,0,0,0,0,9,0.05,0,0,0,0,167
106i_AR_F_CHN_1_F_10566_PRD.txt.json,Argumentative,CHN,102,B2,F,10566,111,0.59,10,0.05,19,0.1,16,0.08,3,0.02,6,0.03,1,0.01,3,0.02,0,0,2,0.01,5,0.03,2,0.01,5,0.03,0,0,0,0,6,0.03,0,0,0,0,189
106i_AR_1_CHN_1_M_10285_PRD.txt.json,Argumentative,CHN,96,B2,1,10285,71,0.54,6,0.05,10,0.08,12,0.09,4,0.03,4,0.03,1,0.01,7,0.05,0,0,3,0.02,4,0.03,0,0,1,0.01,0,0,1,0.01,8,0.06,0,0,0,0,132
106i_AR_F_CHN_1_M_10156_PRD.txt.json,Argumentative,CHN,96,B2,1,10156,178,0.68,24,0.09,11,0.04,16,0.06,8,0.03,3,0.01,0,0,6,0.02,0,0,1,0,1,0,1,0,5,0.02,0,0,0,0,9,0.03,0,0,0,0,263
106i_AR_F_CHN_1_M_10030_PRD.txt.json,Argumentative,CHN,95,B2,1,10030,105,0.69,6,0.04,5,0.03,18,0.12,4,0.03,3,0.02,0,0,4,0.03,0,0,0,0,2,0.01,0,0,2,0.01,0,0,1,0.01,2,0.01,0,0,0,0,152
106i_AR_1_CHN_1_M_10129_PRD.txt.json,Argumentative,CHN,91,B2,1,10129,112,0.75,2,0.01,9,0.06,12,0.08,1,0.01,0,0,0,0,4,0.03,0,0,1,0.01,0,0,1,0.01,1,0.01,0,0,0,0,6,0.04,0,0,0,0,149
106i_AR_F_CHN_1_M_10669_PRD.txt.json,Argumentative,CHN,96,B2,1,10669,181,0.77,13,0.06,4,0.02,20,0.08,2,0.01,4,0.02,0,0,7,0.03,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0.01,0,0,0,0,236
106i_AR_1_CHN_1_F_10825_PRD.txt.json,Argumentative,CHN,84,B1_2,1,10825,139,0.74,8,0.04,4,0.02,14,0.07,2,0.01,2,0.01,1,0.01,5,0.03,0,0,0,0,1,0.01,0,0,2,0.01,0,0,0,0,11,0.06,0,0,0,0,189
106i_AR_1_CHN_1_M_10156_PRD.txt.json,Argumentative,CHN,96,B2,1,10156,128,0.71,8,0.04,4,0.02,16,0.09,2,0.01,5,0.03,1,0.01,7,0.04,0,0,1,0.01,3,0.02,0,0,1,0.01,0,0,0,0,5,0.03,0,0,0,0,181
106i_AR_F_CHN_1_M_10330_PRD.txt.json,Argumentative,CHN,88,B2,1,10330,88,0.55,9,0.06,6,0.04,24,0.15,6,0.04,8,0.05,0,0,6,0.04,0,0,0,0,3,0.02,0,0,5,0.03,0,0,0,0,4,0.03,0,0,0,0,159
106i_AR_F_CHN_1_M_10567_PRD.txt.json,Argumentative,CHN,90,B2,F,10567,103,0.57,20,0.11,17,0.09,16,0.09,3,0.02,4,0.02,0,0,4,0.02,0,0,2,0.01,4,0.02,0,0,1,0.01,0,0,1,0.01,6,0.03,0,0,0,0,181
106i_AR_1_KOR_1_M_11069_PRD.txt.json,Argumentative,KOR,110,B2,1,11069,80,0.54,14,0.1,18,0.12,14,0.1,3,0.02,3,0.02,1,0.01,5,0.03,0,0,0,0,0,0,0,0,2,0.01,0,0,0,0,7,0.05,0,0,0,0,147
105_AR_F_NAN_NA_NA_10554_NAU.txt.json,Argumentative,NAN,NA,A2,F,10554,188,0.59,26,0.08,20,0.06,60,0.19,1,0,1,0,0,0,2,0.01,0,0,1,0,2,0.01,0,0,3,0.01,0,0,0,0,16,0.05,0,0,0,0,320
106i_AR_1_CHN_2_M_10743_PRD.txt.json,Argumentative,CHN,107,B2,1,10743,145,0.69,22,0.11,9,0.04,8,0.04,6,0.03,3,0.01,1,0,10,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0.02,0,0,0,0,209
106i_AR_F_CHN_1_M_10925_PRD.txt.json,Argumentative,CHN,85,B1_2,1,10925,144,0.58,22,0.09,21,0.09,22,0.09,6,0.02,5,0.02,0,0,7,0.03,0,0,0,0,5,0.02,0,0,2,0.01,0,0,0,0,13,0.05,0,0,0,0,247
106i_AR_F_TKY_1_M_10069_PRD.txt.json,Argumentative,TKY,92,B2,1,10069,95,0.63,22,0.15,8,0.05,12,0.08,4,0.03,5,0.03,0,0,1,0.01,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,2,0.01,0,0,0,0,150
106i_AR_F_CHN_1_F_10229_PRD.txt.json,Argumentative,CHN,94,B2,1,10229,91,0.68,8,0.06,11,0.08,8,0.06,2,0.02,2,0.02,0,0,6,0.05,0,0,0,0,1,0.01,1,0.01,0,0,0,0,0,0,3,0.02,0,0,0,0,133
106i_AR_F_CHN_1_M_10321_PRD.txt.json,Argumentative,CHN,86,B1_2,1,10321,89,0.59,21,0.14,7,0.05,12,0.08,3,0.02,1,0.01,0,0,5,0.03,0,0,0,0,1,0.01,3,0.02,1,0.01,0,0,1,0.01,7,0.05,0,0,0,0,151
106i_AR_F_CHN_1_M_10864_PRD.txt.json,Argumentative,CHN,88,B2,1,10864,138,0.61,10,0.04,4,0.02,18,0.08,5,0.02,6,0.03,2,0.01,16,0.07,0,0,2,0.01,3,0.01,0,0,7,0.03,0,0,0,0,14,0.06,0,0,0,0,225
106i_AR_1_IND_1_M_10369_PRD.txt.json,Argumentative,IND,101,B2,1,10369,141,0.71,24,0.12,9,0.05,4,0.02,4,0.02,4,0.02,1,0.01,5,0.03,0,0,1,0.01,1,0.01,0,0,1,0.01,0,0,0,0,4,0.02,0,0,0,0,199
106i_AR_F_CHN_1_F_10232_PRD.txt.json,Argumentative,CHN,87,B1_2,1,10232,129,0.66,10,0.05,7,0.04,16,0.08,2,0.01,7,0.04,2,0.01,2,0.01,0,0,0,0,8,0.04,0,0,1,0.01,0,0,1,0.01,11,0.06,0,0,0,0,196
106i_AR_1_CHN_2_M_10358_PRD.txt.json,Argumentative,CHN,99,B2,1,10358,97,0.66,10,0.07,9,0.06,10,0.07,6,0.04,0,0,0,0,2,0.01,0,0,0,0,2,0.01,0,0,3,0.02,0,0,0,0,7,0.05,0,0,0,0,146
106i_AR_1_CHN_1_F_10877_PRD.txt.json,Argumentative,CHN,94,B2,1,10877,83,0.6,8,0.06,10,0.07,8,0.06,4,0.03,3,0.02,1,0.01,3,0.02,0,0,0,0,9,0.07,0,0,1,0.01,0,0,0,0,8,0.06,0,0,0,0,138
105_AR_F_USA_NA_NA_10673_NAU.txt.json,Argumentative,USA,NA,C2,F,10673,229,0.66,24,0.07,25,0.07,32,0.09,3,0.01,4,0.01,0,0,13,0.04,0,0,1,0,5,0.01,3,0.01,1,0,0,0,0,0,9,0.03,0,0,0,0,349
106i_AR_1_CHN_1_M_10822_PRD.txt.json,Argumentative,CHN,94,B2,1,10822,29,0.78,2,0.05,1,0.03,0,0,1,0.03,2,0.05,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,37
105_AR_F_USA_NA_NA_10654_NAU.txt.json,Argumentative,USA,NA,C2,F,10654,202,0.71,22,0.08,7,0.02,22,0.08,0,0,7,0.02,0,0,5,0.02,0,0,0,0,5,0.02,4,0.01,3,0.01,0,0,0,0,8,0.03,0,0,0,0,285
106i_AR_F_CHN_1_M_10805_PRD.txt.json,Argumentative,CHN,100,B2,F,10805,160,0.75,10,0.05,13,0.06,12,0.06,3,0.01,6,0.03,1,0,3,0.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0.02,0,0,0,0,213
106i_AR_F_IND_1_M_10108_PRD.txt.json,Argumentative,IND,105,B2,1,10108,134,0.71,6,0.03,4,0.02,20,0.11,1,0.01,3,0.02,2,0.01,5,0.03,0,0,1,0.01,3,0.02,0,0,3,0.02,0,0,0,0,8,0.04,0,0,0,0,190
106i_AR_F_MYS_2_F_11054_PRD.txt.json,Argumentative,MYS,97,B2,1,11054,156,0.58,20,0.07,23,0.09,16,0.06,9,0.03,8,0.03,1,0,10,0.04,0,0,0,0,1,0,2,0.01,3,0.01,0,0,0,0,19,0.07,0,0,0,0,268
106i_AR_1_CHN_4_F_10244_PRD.txt.json,Argumentative,CHN,90,B2,1,10244,98,0.59,18,0.11,9,0.05,14,0.08,10,0.06,3,0.02,1,0.01,3,0.02,0,0,1,0.01,4,0.02,0,0,2,0.01,0,0,0,0,4,0.02,0,0,0,0,167
106i_AR_F_CHN_1_M_10528_PRD.txt.json,Argumentative,CHN,94,B2,1,10528,114,0.58,14,0.07,14,0.07,18,0.09,5,0.03,5,0.03,1,0.01,14,0.07,0,0,0,0,2,0.01,0,0,3,0.02,0,0,0,0,6,0.03,0,0,0,0,196
106i_AR_F_IND_1_M_10370_PRD.txt.json,Argumentative,IND,94,B2,1,10370,98,0.63,7,0.05,12,0.08,4,0.03,3,0.02,0,0,1,0.01,7,0.05,0,0,0,0,2,0.01,2,0.01,3,0.02,0,0,0,0,16,0.1,0,0,0,0,155
106i_AR_1_CHN_1_M_10346_PRD.txt.json,Argumentative,CHN,88,B2,1,10346,91,0.55,6,0.04,8,0.05,38,0.23,7,0.04,3,0.02,0,0,0,0,0,0,0,0,1,0.01,0,0,4,0.02,0,0,0,0,8,0.05,0,0,0,0,166
106i_AR_1_CHN_2_M_10997_PRD.txt.json,Argumentative,CHN,98,B2,1,10997,99,0.6,20,0.12,8,0.05,20,0.12,1,0.01,4,0.02,1,0.01,1,0.01,0,0,2,0.01,2,0.01,0,0,1,0.01,0,0,1,0.01,4,0.02,0,0,0,0,164
105_AR_F_USA_NA_NA_10634_NAU.txt.json,Argumentative,USA,87,C2,1,10634,295,0.66,39,0.09,13,0.03,48,0.11,7,0.02,3,0.01,0,0,14,0.03,0,0,3,0.01,4,0.01,7,0.02,3,0.01,0,0,0,0,9,0.02,0,0,0,0,445
106i_AR_1_CHN_1_F_10043_PRD.txt.json,Argumentative,CHN,80,B1_2,1,10043,75,0.67,12,0.11,7,0.06,4,0.04,3,0.03,6,0.05,0,0,1,0.01,0,0,0,0,2,0.02,0,0,1,0.01,0,0,0,0,1,0.01,0,0,0,0,112
106i_AR_F_MYS_2_M_10756_PRD.txt.json,Argumentative,MYS,103,B2,1,10756,232,0.72,21,0.07,21,0.07,13,0.04,4,0.01,9,0.03,4,0.01,9,0.03,0,0,2,0.01,0,0,0,0,2,0.01,0,0,0,0,6,0.02,0,0,0,0,323
106i_AR_F_IND_1_F_10256_PRD.txt.json,Argumentative,IND,98,B2,1,10256,99,0.7,6,0.04,5,0.04,18,0.13,2,0.01,3,0.02,0,0,0,0,0,0,1,0.01,4,0.03,0,0,0,0,0,0,0,0,3,0.02,0,0,0,0,141
105_AR_F_NAN_NA_NA_10572_NAU.txt.json,Argumentative,NAN,NA,A2,F,10572,219,0.52,51,0.12,38,0.09,48,0.11,5,0.01,23,0.06,1,0,12,0.03,0,0,0,0,4,0.01,3,0.01,3,0.01,0,0,0,0,11,0.03,0,0,0,0,418
106i_AR_F_VNM_1_F_10655_PRD.txt.json,Argumentative,VNM,114,B2,1,10655,227,0.64,26,0.07,26,0.07,38,0.11,2,0.01,4,0.01,1,0,16,0.05,0,0,0,0,1,0,0,0,2,0.01,0,0,1,0,9,0.03,0,0,0,0,353
106i_AR_1_CHN_1_M_10132_PRD.txt.json,Argumentative,CHN,96,B2,1,10132,151,0.72,12,0.06,14,0.07,12,0.06,2,0.01,7,0.03,0,0,3,0.01,0,0,0,0,0,0,2,0.01,3,0.01,0,0,0,0,3,0.01,0,0,0,0,209
106i_AR_1_CHN_1_M_10315_PRD.txt.json,Argumentative,CHN,79,B1_2,1,10315,54,0.76,2,0.03,3,0.04,6,0.08,1,0.01,2,0.03,0,0,2,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,0,0,0,0,71
105_AR_F_USA_NA_NA_10738_NAU.txt.json,Argumentative,USA,NA,C2,F,10738,183,0.66,19,0.07,8,0.03,35,0.13,4,0.01,7,0.03,1,0,6,0.02,0,0,2,0.01,3,0.01,6,0.02,3,0.01,0,0,0,0,2,0.01,0,0,0,0,279
106i_AR_F_CHN_2_F_10967_PRD.txt.json,Argumentative,CHN,94,B2,1,10967,99,0.58,10,0.06,8,0.05,24,0.14,12,0.07,0,0,0,0,6,0.04,0,0,1,0.01,3,0.02,0,0,3,0.02,0,0,0,0,5,0.03,0,0,0,0,171
106i_AR_1_CHN_1_M_10669_PRD.txt.json,Argumentative,CHN,96,B2,1,10669,124,0.71,7,0.04,5,0.03,16,0.09,3,0.02,3,0.02,0,0,8,0.05,0,0,0,0,0,0,1,0.01,3,0.02,0,0,0,0,4,0.02,0,0,0,0,174
106i_AR_1_CHN_1_M_10869_PRD.txt.json,Argumentative,CHN,96,B2,1,10869,136,0.64,19,0.09,18,0.08,15,0.07,3,0.01,6,0.03,1,0,3,0.01,0,0,0,0,6,0.03,1,0,2,0.01,0,0,0,0,3,0.01,0,0,0,0,213
105_AR_F_USA_NA_NA_10690_NAU.txt.json,Argumentative,USA,96,C2,1,10690,232,0.6,32,0.08,21,0.05,58,0.15,7,0.02,4,0.01,0,0,12,0.03,0,0,0,0,7,0.02,3,0.01,2,0.01,0,0,0,0,11,0.03,0,0,0,0,389
106i_AR_F_CHN_1_F_10018_PRD.txt.json,Argumentative,CHN,92,B2,F,10018,109,0.61,8,0.04,6,0.03,36,0.2,6,0.03,2,0.01,0,0,3,0.02,0,0,0,0,1,0.01,0,0,2,0.01,0,0,0,0,6,0.03,0,0,0,0,179
106i_AR_F_CHN_1_F_10472_PRD.txt.json,Argumentative,CHN,85,B1_2,F,10472,103,0.59,18,0.1,10,0.06,14,0.08,8,0.05,6,0.03,1,0.01,3,0.02,0,0,1,0.01,2,0.01,0,0,1,0.01,0,0,0,0,9,0.05,0,0,0,0,176
106i_AR_F_KOR_1_M_10640_PRD.txt.json,Argumentative,KOR,95,B2,1,10640,192,0.61,28,0.09,20,0.06,40,0.13,4,0.01,12,0.04,0,0,7,0.02,0,0,1,0,2,0.01,0,0,1,0,0,0,0,0,10,0.03,0,0,0,0,317
105_AR_F_USA_NA_NA_10666_NAU.txt.json,Argumentative,USA,NA,C2,F,10666,243,0.65,42,0.11,23,0.06,25,0.07,5,0.01,5,0.01,2,0.01,13,0.03,0,0,0,0,4,0.01,5,0.01,6,0.02,0,0,0,0,3,0.01,0,0,0,0,376
106i_AR_F_PER_2_M_11066_PRD.txt.json,Argumentative,PER,97,B2,F,11066,159,0.71,20,0.09,12,0.05,14,0.06,1,0,7,0.03,1,0,3,0.01,0,0,0,0,1,0,1,0,0,0,0,0,1,0,5,0.02,0,0,0,0,225
105_AR_F_USA_NA_NA_10790_NAU.txt.json,Argumentative,USA,NA,C2,F,10790,109,0.66,4,0.02,11,0.07,24,0.14,2,0.01,1,0.01,0,0,9,0.05,0,0,0,0,2,0.01,2,0.01,0,0,0,0,0,0,2,0.01,0,0,0,0,166
106i_AR_F_CHN_1_M_10313_PRD.txt.json,Argumentative,CHN,89,B2,1,10313,104,0.67,12,0.08,9,0.06,8,0.05,1,0.01,4,0.03,0,0,4,0.03,0,0,0,0,1,0.01,0,0,2,0.01,0,0,0,0,10,0.06,0,0,0,0,155
