file,Essay Type,Country,Level,Elaboration N,Elaboration %,Same-Unit N,Same-Unit %,Attribution N,Attribution %,Joint N,Joint %,Enablement N,Enablement %,Background N,Background %,Comparison N,Comparison %,Contrast N,Contrast %,Manner-Means N,Manner-Means %,Temporal N,Temporal %,Condition N,Condition %,Summary N,Summary %,Cause N,Cause %,Topic-Comment N,Topic-Comment %,Evaluation N,Evaluation %,Explanation N,Explanation %,Textual-Organization N,Textual-Organization %,Topic-Change N,Topic-Change %,Comparison N,Comparison %,total lines
W_SIN_PTJ0_175_B2_0.txt.json.edus.parse,Jobs,SIN,B2_0,12,0.39,8,0.26,6,0.19,2,0.06,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31
W_THA_PTJ0_230_A2_0.txt.json.edus.parse,Jobs,THA,A2_0,6,0.27,1,0.05,1,0.05,3,0.14,3,0.14,1,0.05,0,0.0,1,0.05,0,0.0,0,0.0,2,0.09,0,0.0,0,0.0,0,0.0,0,0.0,4,0.18,0,0.0,0,0.0,0,0.0,22
W_CHN_SMK0_170_B1_2.txt.json.edus.parse,Smoking,CHN,B1_2,7,0.21,8,0.24,5,0.15,4,0.12,3,0.09,0,0.0,0,0.0,3,0.09,0,0.0,1,0.03,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,33
W_KOR_PTJ0_290_B2_0.txt.json.edus.parse,Jobs,KOR,B2_0,8,0.32,5,0.2,4,0.16,3,0.12,0,0.0,1,0.04,0,0.0,1,0.04,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,0,0.0,25
W_JPN_PTJ0_009_B2_0.txt.json.edus.parse,Jobs,JPN,B2_0,7,0.25,6,0.21,7,0.25,3,0.11,0,0.0,0,0.0,0,0.0,2,0.07,1,0.04,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28
W_ENS_SMK0_048_XX_1.txt.json.edus.parse,Smoking,ENS,XX_1,7,0.22,7,0.22,6,0.19,4,0.12,2,0.06,1,0.03,0,0.0,1,0.03,1,0.03,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,32
W_ENS_PTJ0_097_XX_1.txt.json.edus.parse,Jobs,ENS,XX_1,7,0.25,7,0.25,3,0.11,4,0.14,0,0.0,4,0.14,0,0.0,1,0.04,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28
W_SIN_SMK0_121_B1_2.txt.json.edus.parse,Smoking,SIN,B1_2,9,0.41,4,0.18,2,0.09,3,0.14,1,0.05,0,0.0,0,0.0,1,0.05,1,0.05,0,0.0,1,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22
W_THA_PTJ0_058_B1_2.txt.json.edus.parse,Jobs,THA,B1_2,18,0.35,7,0.14,4,0.08,7,0.14,2,0.04,0,0.0,0,0.0,2,0.04,0,0.0,1,0.02,8,0.16,0,0.0,0,0.0,0,0.0,0,0.0,2,0.04,0,0.0,0,0.0,0,0.0,51
W_PHL_PTJ0_130_B1_2.txt.json.edus.parse,Jobs,PHL,B1_2,9,0.24,9,0.24,4,0.11,5,0.13,3,0.08,0,0.0,0,0.0,2,0.05,2,0.05,0,0.0,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,0,0.0,38
W_CHN_PTJ0_008_B1_2.txt.json.edus.parse,Jobs,CHN,B1_2,8,0.28,4,0.14,4,0.14,5,0.17,2,0.07,0,0.0,0,0.0,1,0.03,1,0.03,0,0.0,4,0.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29
W_JPN_SMK0_159_A2_0.txt.json.edus.parse,Smoking,JPN,A2_0,10,0.34,7,0.24,6,0.21,1,0.03,0,0.0,4,0.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29
W_IDN_PTJ0_156_B1_1.txt.json.edus.parse,Jobs,IDN,B1_1,6,0.27,1,0.05,3,0.14,5,0.23,3,0.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.18,0,0.0,0,0.0,0,0.0,22
W_CHN_PTJ0_177_B1_2.txt.json.edus.parse,Jobs,CHN,B1_2,12,0.39,7,0.23,1,0.03,5,0.16,2,0.06,0,0.0,0,0.0,1,0.03,0,0.0,1,0.03,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31
W_THA_SMK0_313_B1_1.txt.json.edus.parse,Smoking,THA,B1_1,10,0.3,7,0.21,6,0.18,2,0.06,1,0.03,1,0.03,1,0.03,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,1,0.03,33
W_THA_PTJ0_389_B1_1.txt.json.edus.parse,Jobs,THA,B1_1,9,0.28,6,0.19,3,0.09,3,0.09,1,0.03,3,0.09,0,0.0,0,0.0,0,0.0,0,0.0,7,0.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32
W_SIN_SMK0_047_B1_2.txt.json.edus.parse,Smoking,SIN,B1_2,14,0.42,5,0.15,1,0.03,2,0.06,3,0.09,0,0.0,0,0.0,3,0.09,0,0.0,2,0.06,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,33
W_JPN_SMK0_032_B1_1.txt.json.edus.parse,Smoking,JPN,B1_1,10,0.31,8,0.25,2,0.06,4,0.12,5,0.16,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,32
W_THA_PTJ0_085_A2_0.txt.json.edus.parse,Jobs,THA,A2_0,5,0.23,3,0.14,4,0.18,0,0.0,1,0.05,7,0.32,0,0.0,0,0.0,0,0.0,1,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.05,0,0.0,0,0.0,0,0.0,22
W_KOR_PTJ0_020_B2_0.txt.json.edus.parse,Jobs,KOR,B2_0,4,0.17,2,0.08,4,0.17,7,0.29,0,0.0,3,0.12,0,0.0,2,0.08,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24
W_ENS_PTJ0_084_XX_1.txt.json.edus.parse,Jobs,ENS,XX_1,9,0.43,5,0.24,1,0.05,4,0.19,1,0.05,1,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21
W_THA_SMK0_381_B1_1.txt.json.edus.parse,Smoking,THA,B1_1,8,0.27,1,0.03,5,0.17,2,0.07,4,0.13,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,7,0.23,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,30
W_JPN_PTJ0_300_A2_0.txt.json.edus.parse,Jobs,JPN,A2_0,7,0.23,3,0.1,4,0.13,4,0.13,3,0.1,2,0.07,0,0.0,2,0.07,1,0.03,0,0.0,4,0.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30
W_PHL_PTJ0_042_B1_2.txt.json.edus.parse,Jobs,PHL,B1_2,11,0.5,5,0.23,0,0.0,1,0.05,2,0.09,1,0.05,0,0.0,1,0.05,0,0.0,0,0.0,1,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22
W_ENS_PTJ0_175_XX_3.txt.json.edus.parse,Jobs,ENS,XX_3,7,0.23,4,0.13,7,0.23,4,0.13,1,0.03,1,0.03,0,0.0,2,0.06,0,0.0,0,0.0,4,0.13,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31
W_SIN_SMK0_014_B2_0.txt.json.edus.parse,Smoking,SIN,B2_0,15,0.38,7,0.17,3,0.07,4,0.1,2,0.05,1,0.03,1,0.03,2,0.05,2,0.05,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,40
W_PHL_SMK0_045_B1_2.txt.json.edus.parse,Smoking,PHL,B1_2,10,0.29,4,0.12,5,0.15,2,0.06,2,0.06,0,0.0,0,0.0,5,0.15,1,0.03,0,0.0,5,0.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34
W_THA_PTJ0_181_A2_0.txt.json.edus.parse,Jobs,THA,A2_0,13,0.54,4,0.17,1,0.04,2,0.08,2,0.08,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,24
W_PHL_SMK0_041_B2_0.txt.json.edus.parse,Smoking,PHL,B2_0,17,0.55,5,0.16,4,0.13,1,0.03,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31
W_HKG_PTJ0_002_B1_2.txt.json.edus.parse,Jobs,HKG,B1_2,5,0.25,4,0.2,2,0.1,1,0.05,2,0.1,0,0.0,0,0.0,0,0.0,0,0.0,3,0.15,0,0.0,0,0.0,1,0.05,0,0.0,0,0.0,2,0.1,0,0.0,0,0.0,0,0.0,20
W_ENS_SMK0_096_XX_1.txt.json.edus.parse,Smoking,ENS,XX_1,7,0.35,3,0.15,4,0.2,2,0.1,0,0.0,0,0.0,0,0.0,1,0.05,1,0.05,0,0.0,2,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20
W_TWN_SMK0_141_B1_2.txt.json.edus.parse,Smoking,TWN,B1_2,12,0.31,6,0.15,6,0.15,3,0.08,0,0.0,5,0.13,0,0.0,0,0.0,1,0.03,2,0.05,2,0.05,0,0.0,0,0.0,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,0,0.0,39
W_KOR_SMK0_022_B1_1.txt.json.edus.parse,Smoking,KOR,B1_1,8,0.33,6,0.25,3,0.12,4,0.17,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,24
W_TWN_SMK0_043_B1_1.txt.json.edus.parse,Smoking,TWN,B1_1,7,0.19,9,0.24,7,0.19,5,0.14,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,6,0.16,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,37
W_JPN_PTJ0_382_B1_2.txt.json.edus.parse,Jobs,JPN,B1_2,6,0.18,3,0.09,10,0.29,7,0.21,1,0.03,2,0.06,0,0.0,2,0.06,0,0.0,0,0.0,3,0.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34
W_JPN_PTJ0_136_A2_0.txt.json.edus.parse,Jobs,JPN,A2_0,6,0.18,4,0.12,5,0.15,2,0.06,0,0.0,5,0.15,1,0.03,5,0.15,0,0.0,2,0.06,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,33
W_ENS_SMK0_003_XX_1.txt.json.edus.parse,Smoking,ENS,XX_1,10,0.36,3,0.11,5,0.18,4,0.14,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,1,0.04,2,0.07,0,0.0,1,0.04,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,28
W_CHN_SMK0_389_B1_1.txt.json.edus.parse,Smoking,CHN,B1_1,7,0.25,5,0.18,2,0.07,1,0.04,0,0.0,3,0.11,0,0.0,2,0.07,1,0.04,1,0.04,3,0.11,0,0.0,1,0.04,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,28
W_TWN_PTJ0_183_B1_1.txt.json.edus.parse,Jobs,TWN,B1_1,9,0.35,5,0.19,3,0.12,3,0.12,0,0.0,4,0.15,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,26
W_JPN_SMK0_253_B1_1.txt.json.edus.parse,Smoking,JPN,B1_1,10,0.26,5,0.13,9,0.23,5,0.13,3,0.08,2,0.05,0,0.0,4,0.1,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39
W_KOR_PTJ0_283_B1_2.txt.json.edus.parse,Jobs,KOR,B1_2,10,0.38,2,0.08,7,0.27,3,0.12,2,0.08,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,26
W_JPN_PTJ0_208_A2_0.txt.json.edus.parse,Jobs,JPN,A2_0,7,0.27,0,0.0,5,0.19,5,0.19,3,0.12,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,3,0.12,0,0.0,0,0.0,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,0,0.0,26
W_PAK_SMK0_007_B1_2.txt.json.edus.parse,Smoking,PAK,B1_2,17,0.41,6,0.15,6,0.15,5,0.12,2,0.05,0,0.0,0,0.0,1,0.02,0,0.0,1,0.02,1,0.02,0,0.0,1,0.02,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,0,0.0,41
W_PAK_SMK0_179_B1_1.txt.json.edus.parse,Smoking,PAK,B1_1,9,0.33,8,0.3,2,0.07,2,0.07,1,0.04,0,0.0,0,0.0,2,0.07,0,0.0,1,0.04,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27
W_PHL_SMK0_113_B1_1.txt.json.edus.parse,Smoking,PHL,B1_1,11,0.46,3,0.12,3,0.12,0,0.0,2,0.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,0,0.0,0,0.0,3,0.12,0,0.0,0,0.0,0,0.0,24
W_PAK_PTJ0_148_B1_1.txt.json.edus.parse,Jobs,PAK,B1_1,10,0.26,3,0.08,3,0.08,9,0.23,5,0.13,1,0.03,1,0.03,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,3,0.08,0,0.0,0,0.0,1,0.03,39
W_JPN_SMK0_367_A2_0.txt.json.edus.parse,Smoking,JPN,A2_0,10,0.37,4,0.15,2,0.07,0,0.0,1,0.04,1,0.04,0,0.0,0,0.0,0,0.0,1,0.04,7,0.26,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,27
W_THA_SMK0_216_A2_0.txt.json.edus.parse,Smoking,THA,A2_0,8,0.21,6,0.15,10,0.26,4,0.1,0,0.0,4,0.1,0,0.0,3,0.08,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,0,0.0,39
W_JPN_PTJ0_065_B1_2.txt.json.edus.parse,Jobs,JPN,B1_2,7,0.27,6,0.23,4,0.15,4,0.15,2,0.08,1,0.04,0,0.0,0,0.0,1,0.04,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26
W_JPN_PTJ0_158_A2_0.txt.json.edus.parse,Jobs,JPN,A2_0,14,0.35,8,0.2,5,0.12,4,0.1,2,0.05,1,0.03,0,0.0,4,0.1,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,40
W_JPN_SMK0_247_A2_0.txt.json.edus.parse,Smoking,JPN,A2_0,7,0.18,3,0.08,4,0.1,9,0.23,7,0.18,3,0.08,0,0.0,1,0.03,0,0.0,0,0.0,4,0.1,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39
W_TWN_PTJ0_052_B1_1.txt.json.edus.parse,Jobs,TWN,B1_1,10,0.29,7,0.21,5,0.15,3,0.09,1,0.03,4,0.12,0,0.0,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,34
W_THA_PTJ0_382_B1_2.txt.json.edus.parse,Jobs,THA,B1_2,11,0.33,2,0.06,6,0.18,5,0.15,1,0.03,1,0.03,0,0.0,3,0.09,0,0.0,1,0.03,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,33
W_THA_SMK0_342_A2_0.txt.json.edus.parse,Smoking,THA,A2_0,12,0.48,4,0.16,1,0.04,3,0.12,1,0.04,3,0.12,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25
W_CHN_SMK0_198_A2_0.txt.json.edus.parse,Smoking,CHN,A2_0,8,0.27,5,0.17,5,0.17,7,0.23,0,0.0,3,0.1,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,30
W_IDN_SMK0_117_B1_2.txt.json.edus.parse,Smoking,IDN,B1_2,9,0.27,4,0.12,3,0.09,4,0.12,2,0.06,0,0.0,0,0.0,5,0.15,0,0.0,0,0.0,3,0.09,0,0.0,0,0.0,0,0.0,0,0.0,3,0.09,0,0.0,0,0.0,0,0.0,33
W_IDN_PTJ0_110_A2_0.txt.json.edus.parse,Jobs,IDN,A2_0,16,0.5,5,0.16,0,0.0,1,0.03,0,0.0,3,0.09,0,0.0,3,0.09,1,0.03,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,32
W_KOR_SMK0_147_A2_0.txt.json.edus.parse,Smoking,KOR,A2_0,9,0.33,4,0.15,1,0.04,1,0.04,8,0.3,3,0.11,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27
W_JPN_SMK0_156_B1_1.txt.json.edus.parse,Smoking,JPN,B1_1,12,0.35,5,0.15,6,0.18,4,0.12,4,0.12,1,0.03,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34
W_IDN_PTJ0_177_B2_0.txt.json.edus.parse,Jobs,IDN,B2_0,7,0.28,5,0.2,1,0.04,3,0.12,0,0.0,2,0.08,0,0.0,3,0.12,0,0.0,1,0.04,2,0.08,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,25
W_CHN_SMK0_275_B2_0.txt.json.edus.parse,Smoking,CHN,B2_0,9,0.38,6,0.25,2,0.08,2,0.08,2,0.08,2,0.08,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24
W_PHL_PTJ0_052_B1_1.txt.json.edus.parse,Jobs,PHL,B1_1,11,0.35,4,0.13,3,0.1,4,0.13,1,0.03,1,0.03,0,0.0,2,0.06,1,0.03,3,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,31
W_ENS_SMK0_008_XX_1.txt.json.edus.parse,Smoking,ENS,XX_1,7,0.3,2,0.09,7,0.3,4,0.17,0,0.0,0,0.0,0,0.0,2,0.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,23
W_ENS_SMK0_073_XX_1.txt.json.edus.parse,Smoking,ENS,XX_1,13,0.45,3,0.1,2,0.07,5,0.17,1,0.03,2,0.07,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,29
W_TWN_PTJ0_164_B1_2.txt.json.edus.parse,Jobs,TWN,B1_2,3,0.1,5,0.17,5,0.17,8,0.27,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,5,0.17,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,30
W_THA_SMK0_352_B1_1.txt.json.edus.parse,Smoking,THA,B1_1,11,0.33,7,0.21,6,0.18,0,0.0,1,0.03,1,0.03,0,0.0,5,0.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,33
W_THA_SMK0_094_B1_1.txt.json.edus.parse,Smoking,THA,B1_1,8,0.33,1,0.04,2,0.08,6,0.25,0,0.0,4,0.17,0,0.0,0,0.0,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,24
W_CHN_SMK0_071_A2_0.txt.json.edus.parse,Smoking,CHN,A2_0,12,0.41,2,0.07,3,0.1,3,0.1,1,0.03,1,0.03,0,0.0,2,0.07,0,0.0,1,0.03,4,0.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29
W_THA_PTJ0_231_B1_1.txt.json.edus.parse,Jobs,THA,B1_1,8,0.38,4,0.19,4,0.19,2,0.1,0,0.0,0,0.0,0,0.0,1,0.05,0,0.0,0,0.0,1,0.05,0,0.0,0,0.0,0,0.0,0,0.0,1,0.05,0,0.0,0,0.0,0,0.0,21
W_CHN_SMK0_202_A2_0.txt.json.edus.parse,Smoking,CHN,A2_0,5,0.19,5,0.19,2,0.07,0,0.0,2,0.07,5,0.19,0,0.0,1,0.04,3,0.11,3,0.11,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27
W_TWN_SMK0_121_B1_2.txt.json.edus.parse,Smoking,TWN,B1_2,15,0.47,7,0.22,2,0.06,4,0.12,0,0.0,1,0.03,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,32
W_JPN_SMK0_104_B1_1.txt.json.edus.parse,Smoking,JPN,B1_1,10,0.29,3,0.09,12,0.34,1,0.03,4,0.11,2,0.06,0,0.0,1,0.03,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35
W_TWN_SMK0_179_A2_0.txt.json.edus.parse,Smoking,TWN,A2_0,12,0.5,3,0.12,3,0.12,1,0.04,1,0.04,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,24
W_SIN_PTJ0_017_B1_2.txt.json.edus.parse,Jobs,SIN,B1_2,12,0.36,5,0.15,4,0.12,4,0.12,2,0.06,1,0.03,0,0.0,1,0.03,3,0.09,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33
W_IDN_PTJ0_020_B1_2.txt.json.edus.parse,Jobs,IDN,B1_2,6,0.15,7,0.18,4,0.1,7,0.18,3,0.08,3,0.08,0,0.0,3,0.08,0,0.0,0,0.0,4,0.1,0,0.0,0,0.0,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,0,0.0,39
W_CHN_SMK0_161_B1_1.txt.json.edus.parse,Smoking,CHN,B1_1,9,0.3,5,0.17,6,0.2,2,0.07,0,0.0,1,0.03,0,0.0,1,0.03,1,0.03,0,0.0,4,0.13,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,30
W_ENS_PTJ0_031_XX_1.txt.json.edus.parse,Jobs,ENS,XX_1,6,0.21,3,0.1,6,0.21,4,0.14,0,0.0,2,0.07,0,0.0,2,0.07,0,0.0,0,0.0,5,0.17,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,29
W_CHN_SMK0_091_B1_1.txt.json.edus.parse,Smoking,CHN,B1_1,6,0.19,4,0.13,6,0.19,3,0.1,3,0.1,2,0.06,0,0.0,2,0.06,0,0.0,1,0.03,3,0.1,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31
W_ENS_PTJ0_081_XX_1.txt.json.edus.parse,Jobs,ENS,XX_1,8,0.22,3,0.08,4,0.11,10,0.27,1,0.03,1,0.03,2,0.05,0,0.0,1,0.03,0,0.0,5,0.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.05,37
W_PAK_PTJ0_180_B1_1.txt.json.edus.parse,Jobs,PAK,B1_1,20,0.61,3,0.09,1,0.03,3,0.09,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,3,0.09,0,0.0,0,0.0,0,0.0,33
W_SIN_PTJ0_092_B2_0.txt.json.edus.parse,Jobs,SIN,B2_0,11,0.28,5,0.13,7,0.18,6,0.15,0,0.0,2,0.05,2,0.05,0,0.0,0,0.0,1,0.03,2,0.05,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.05,39
W_JPN_SMK0_268_B1_2.txt.json.edus.parse,Smoking,JPN,B1_2,4,0.13,5,0.16,4,0.13,4,0.13,5,0.16,0,0.0,0,0.0,1,0.03,2,0.06,1,0.03,5,0.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31
W_JPN_SMK0_303_B1_1.txt.json.edus.parse,Smoking,JPN,B1_1,9,0.28,5,0.16,8,0.25,0,0.0,0,0.0,1,0.03,1,0.03,5,0.16,0,0.0,1,0.03,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,32
W_IDN_PTJ0_139_B1_1.txt.json.edus.parse,Jobs,IDN,B1_1,9,0.35,3,0.12,3,0.12,0,0.0,2,0.08,0,0.0,0,0.0,5,0.19,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.12,0,0.0,0,0.0,0,0.0,26
W_PAK_SMK0_160_B1_2.txt.json.edus.parse,Smoking,PAK,B1_2,16,0.39,4,0.1,5,0.12,10,0.24,0,0.0,1,0.02,0,0.0,3,0.07,0,0.0,1,0.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,0,0.0,41
W_THA_SMK0_363_B1_1.txt.json.edus.parse,Smoking,THA,B1_1,6,0.18,10,0.3,6,0.18,4,0.12,1,0.03,2,0.06,0,0.0,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,33
